"iso3c","year","gdp_cap","unemp_nat","unemp_ilo","fertility","fem_labour","pop","pop65","pop_dens"
"TON",2010,3527.95234170016,NA,1.75,3.913,39.6860458267067,103981,5.71711576558383,144.418055555556
"TON",2011,3783.89093550533,NA,1.92,3.864,39.8507196383966,103558,5.75597226782024,143.830555555556
"TON",2012,3845.56069364644,NA,2.11,3.815,40.0573498339873,102736,5.80122059238639,142.688888888889
"TON",2013,3894.26324361247,NA,2.31,3.768,40.3128649578954,101768,5.84859680842701,141.344444444444
"TON",2014,4002.17496475507,NA,2.46,3.722,40.6156156156156,101023,5.90826305578652,140.309722222222
"TON",2015,4058.83908558746,NA,2.64,3.678,40.9360810338805,100780,5.99517766245622,139.972222222222
"TON",2016,4310.02113496009,NA,2.8,3.636,41.1341393206678,101143,5.97332225880771,140.476388888889
"TON",2017,4415.71632843311,NA,2.93,3.595,41.333119692357,102002,5.96482283966352,141.669444444444
"TON",2018,4377.59256368473,3.07,3.07,3.556,41.5333418661206,103199,5.95366144364662,143.331944444444
"TON",2019,4354.95040327225,NA,3.01,3.518,41.4588116881074,104497,5.94196795988286,NA
"TON",2020,NA,NA,4.37,NA,NA,105697,5.91986375892899,NA
"TTO",1986,6510.07129715962,9.37,NA,2.949,NA,1183382,5.54360768002866,230.678752436647
"TTO",1987,6155.10198189148,22.11,NA,2.827,NA,1194532,5.58649724036262,232.8522417154
"TTO",1988,5866.60290782526,21.88,NA,2.7,NA,1204150,5.63499821036031,234.727095516569
"TTO",1989,5776.14404301002,21.95,NA,2.574,NA,1212858,5.67700891366418,236.424561403509
"TTO",1990,5823.64025811654,19.87,NA,2.453,34.173848763257,1221121,5.70715640446935,238.035282651072
"TTO",1991,5965.87463161919,18.52,3.36,2.339,35.2318980799349,1229108,5.78942529633399,239.592202729045
"TTO",1992,6527.76784151095,19.66,3.32,2.231,36.340913789539,1236685,5.85655337705782,241.069200779727
"TTO",1993,6448.00907515399,19.81,3.27,2.131,37.5108693002202,1243605,5.91356174253146,242.418128654971
"TTO",1994,6646.37143481387,18.44,3.3,2.04,37.5360798981598,1249527,5.96765157820603,243.572514619883
"TTO",1995,6873.88535312863,17.22,3.34,1.961,37.686115430296,1254200,6.02168713123904,244.48343079922
"TTO",1996,7344.70084068812,16.25,3.4,1.896,38.8655157944768,1257547,6.11506987004085,245.135867446394
"TTO",1997,7882.87098781489,15.01,3.46,1.843,38.718528552805,1259838,6.20273239311409,245.582456140351
"TTO",1998,8510.74802985469,14.21,3.51,1.801,38.5845062752317,1261699,6.28963418258771,245.94522417154
"TTO",1999,9177.51371711007,13.12,3.54,1.772,38.6060701976507,1263927,6.37984766597597,246.379532163743
"TTO",2000,9785.86341389413,12.1,3.61,1.753,38.4024859610408,1267159,6.47601355163899,247.00955165692
"TTO",2001,10157.9724872588,10.88,3.66,1.744,38.86932417398,1271627,6.6068642500346,247.880506822612
"TTO",2002,10916.254132443,10.39,3.69,1.744,39.340443667432,1277210,6.74194515715077,248.968810916179
"TTO",2003,12430.8270506822,10.48,3.72,1.749,40.2448704532274,1283564,6.8853866475947,250.207407407407
"TTO",2004,13350.944216414,8.33,3.8,1.758,41.1217785650128,1290115,7.04002641608591,251.48440545809
"TTO",2005,14110.0955817411,7.95,3.89,1.769,41.9472415476626,1296497,7.20816473865833,252.728460038986
"TTO",2006,15899.5101602782,6.27,4.03,1.78,42.1212359604957,1302552,7.4058719706793,253.908771929825
"TTO",2007,16580.3299138626,5.54,4.17,1.79,41.3253728646394,1308450,7.61564628709826,255.058479532164
"TTO",2008,17064.4537631153,4.63,4.22,1.799,41.9271024316651,1314449,7.83563836545214,256.227875243665
"TTO",2009,16235.0918483729,5.28,4.03,1.804,41.3219881893319,1320921,8.06227430673843,257.489473684211
"TTO",2010,16683.3930629542,4.03,4.03,1.806,41.6740413652164,1328144,8.29584375825869,258.89746588694
"TTO",2011,16534.243513708,3.43,3.43,1.804,41.657305996601,1336180,8.55035781160893,260.463937621832
"TTO",2012,16636.7209437698,3.72,3.72,1.799,42.2284680824173,1344814,8.80981009340291,262.146978557505
"TTO",2013,16895.8244513952,2.68,2.68,1.79,42.3991504577044,1353708,9.07902250345903,263.880701754386
"TTO",2014,16635.6014151043,2.48,2.48,1.78,42.5193023097766,1362337,9.36378083378293,265.562768031189
"TTO",2015,16783.9392226296,2.43,2.43,1.767,41.8673606487206,1370332,9.66761242563824,267.121247563353
"TTO",2016,15760.5677377423,3.21,3.21,1.753,42.5320891167863,1377563,10.0087836464473,268.530799220273
"TTO",2017,15217.9734384406,NA,3.3,1.739,42.4215594789295,1384060,10.3645870587887,269.797270955166
"TTO",2018,15164.6843842684,NA,3.4,1.725,42.4202411697314,1389841,10.7349535163324,270.924171539961
"TTO",2019,14920.6160499485,NA,3.46,1.711,42.4421038154976,1394969,11.1182080226642,NA
"TTO",2020,13707.6165455822,NA,6.74,NA,NA,1399491,11.5146396396396,NA
"TUN",1986,2079.87689739781,NA,NA,4.252,NA,7517854,4.49969924944047,48.389894438723
"TUN",1987,2166.55367314765,NA,NA,4.07,NA,7700733,4.56703099547887,49.5670249742533
"TUN",1988,2118.70366705318,NA,NA,3.878,NA,7880333,4.65514650905571,50.7230496910402
"TUN",1989,2107.60250454305,16.13,NA,3.678,NA,8060211,4.75874698053773,51.880863800206
"TUN",1990,2224.83397080178,NA,NA,3.476,22.9613303867753,8242509,4.86973848698258,53.0542546343975
"TUN",1991,2260.86553998263,NA,15.64,3.276,22.9969183951063,8427851,4.98232231515082,54.2472386714727
"TUN",1992,2384.71161267502,NA,15.74,3.085,23.1855563670833,8613855,5.09453310193884,55.4444837796087
"TUN",1993,2386.48733204859,NA,15.91,2.907,23.2158549524848,8795934,5.21665015145638,56.616464984552
"TUN",1994,2415.11825473234,NA,15.96,2.747,23.3091530810536,8967916,5.36662029394566,57.7234552008239
"TUN",1995,2429.25415728655,NA,15.95,2.606,23.5461641522318,9125400,5.5569740629395,58.7371266735324
"TUN",1996,2562.98634682269,NA,15.96,2.485,23.8321981237088,9267335,5.77667378125762,59.6507144696189
"TUN",1997,2665.68085506122,15.94,15.94,2.379,24.1355606724,9395119,6.01693027329179,60.4732170442842
"TUN",1998,2759.49881811727,NA,15.54,2.287,24.2986765507356,9509862,6.26558317333268,61.2117790937178
"TUN",1999,2895.00033269972,15.21,15.21,2.208,24.487024335232,9613587,6.50604124079376,61.8794219876416
"TUN",2000,3001.76600828035,14.94,14.94,2.142,24.698652118399,9708347,6.72865110961183,62.4893601956746
"TUN",2001,3088.49959768291,14.4,14.4,2.088,24.9302899331207,9793915,6.89690310390046,63.0401325952626
"TUN",2002,3104.82685742234,14.55,14.55,2.046,25.1899876882878,9871261,7.04725267344534,63.5379827497425
"TUN",2003,3226.63287696706,14.51,14.51,2.016,25.4694639988729,9945282,7.18004134022612,64.0144309989701
"TUN",2004,3401.5046259306,14.23,14.23,1.997,25.7650066545588,10022278,7.29444017562077,64.5100283213182
"TUN",2005,3490.66904854389,12.87,12.87,1.991,26.0635775833525,10106778,7.39068887580415,65.0539263645726
"TUN",2006,3639.715419618,12.51,12.51,1.999,26.7684121565524,10201211,7.43179194162577,65.6617597837281
"TUN",2007,3844.90624801696,12.36,12.37,2.02,26.7978547954347,10304729,7.45818957243502,66.3280702883625
"TUN",2008,3965.63001284974,12.44,12.44,2.054,26.9028361937589,10414425,7.47388744063167,67.0341464984552
"TUN",2009,4043.12589257542,13.29,13.29,2.095,26.6957361222848,10525691,7.48192945757306,67.7503282698249
"TUN",2010,4141.97596390705,13.05,13.05,2.14,26.5824111208076,10635245,7.48619401679924,68.4554904737384
"TUN",2011,4022.21943761139,18.33,18.33,2.182,26.4385428186106,10741872,7.49453540720991,69.1418125643666
"TUN",2012,4146.09580085071,17.63,17.63,2.216,26.9318456552495,10846993,7.49141560036589,69.8184410401648
"TUN",2013,4221.84442778259,15.93,15.93,2.24,27.1093014594615,10952949,7.49991486312684,70.5004441297631
"TUN",2014,4299.85074057525,NA,15.06,2.252,27.527675443587,11063195,7.55187400102376,71.2100605046344
"TUN",2015,4304.55268611555,15.16,15.16,2.251,27.9897641706593,11179951,7.66500813196912,71.9615795571576
"TUN",2016,4310.5253374001,15.56,15.51,2.238,27.8098738454339,11303942,7.82946130753467,72.7596678681771
"TUN",2017,4343.4458528526,15.33,15.38,2.219,27.6696498339068,11433438,8.05233384204566,73.5931900102987
"TUN",2018,4408.33357320214,15.46,15.46,2.197,27.5349885630783,11565203,8.31567907898877,74.4413169412976
"TUN",2019,4404.99278707855,15.13,15.13,2.174,27.3629736043673,11694721,8.5934685561919,NA
"TUN",2020,3983.94278478118,NA,16.69,NA,NA,11818618,8.87294869222876,NA
"TUR",1986,5935.88305388884,NA,NA,3.598,NA,50128548,4.43276017149591,65.1333082130374
"TUR",1987,6375.26757810463,NA,NA,3.461,NA,51100930,4.45100170791432,66.3967490872237
"TUR",1988,6403.81447448789,8.04,NA,3.331,NA,52053764,4.48759278027247,67.6347907436041
"TUR",1989,6308.63399724019,8.26,NA,3.213,NA,52992479,4.53967182178108,68.8544872211322
"TUR",1990,6774.40494210118,8.02,NA,3.107,30.707676597624,53921758,4.60626470649326,70.0619232618271
"TUR",1991,6708.87898822108,8.21,8.21,3.016,30.8374509798344,54840595,4.70306938710907,71.2557917440848
"TUR",1992,6931.89731251392,8.51,8.51,2.937,30.0839916874533,55748946,4.80769072090831,72.4360354975768
"TUR",1993,7343.08936309859,8.96,8.96,2.868,26.4780364304271,56653808,4.92418479083946,73.6117459038759
"TUR",1994,6889.59053533942,8.58,8.58,2.809,29.5190965330958,57564209,5.05784289139132,74.7946532749503
"TUR",1995,7315.17347792089,7.64,7.64,2.755,29.5363467296774,58486453,5.21004042371793,75.9929485596975
"TUR",1996,7731.17227339991,6.63,6.63,2.705,29.4532370749116,59423278,5.38556083119071,77.2101893117472
"TUR",1997,8186.23849897903,6.84,6.84,2.657,28.4320949077244,60372571,5.57105008354125,78.4436300560009
"TUR",1998,8252.22441601653,6.89,6.89,2.607,28.7927947200095,61329665,5.7577476848239,79.6872068396502
"TUR",1999,7860.19537501482,7.69,7.69,2.556,29.5914116174534,62287391,5.93342983974752,80.9316047971103
"TUR",2000,8278.52564856458,6.5,6.5,2.503,27.7011555973092,63240196,6.09197530292206,82.1696087730468
"TUR",2001,7686.78941746132,8.38,8.38,2.451,28.402567665462,64192243,6.22743000271855,83.4066278601406
"TUR",2002,8062.69884151652,10.36,10.36,2.4,29.3571245599764,65145357,6.35010161198416,84.6450333277029
"TUR",2003,8405.56076015536,10.54,10.54,2.353,28.7236057280157,66089402,6.46343115648104,85.8716552109455
"TUR",2004,9102.04829939443,10.84,10.84,2.31,26.1717144440578,67010930,6.57143245139263,87.0690201785273
"TUR",2005,9790.1356067571,10.64,10.64,2.273,26.0466082077521,67903461,6.67771038325008,88.2287086002365
"TUR",2006,10340.404407387,8.72,8.72,2.24,26.3266250320353,68756809,6.78561585390596,89.3374855450021
"TUR",2007,10733.1316739648,8.87,8.87,2.213,26.3890739012322,69581854,6.88927232861076,90.4094876758962
"TUR",2008,10692.0320853307,9.71,9.71,2.189,26.9746575606028,70418612,6.99276429847999,91.4967088081286
"TUR",2009,10047.5257286322,12.55,12.55,2.168,28.1319727079618,71321406,7.09963499173649,92.6697322089835
"TUR",2010,10742.7749787626,10.66,10.66,2.151,29.181892559872,72326992,7.21166903839546,93.976315892052
"TUR",2011,11764.4110698752,8.8,8.8,2.137,29.8944690042674,73443254,7.32155371664516,95.4267037407585
"TUR",2012,12128.2962831199,8.15,8.15,2.126,30.5017612979827,74651046,7.43446341344161,96.9960188662084
"TUR",2013,12936.6331158778,8.73,8.73,2.117,31.206708209208,75925454,7.55757666644162,98.6518898691579
"TUR",2014,13346.4774025077,9.88,9.88,2.109,31.0392445895876,77229262,7.70034868651331,100.345961046217
"TUR",2015,13924.1299974714,10.24,10.24,2.101,31.7284288115581,78529413,7.86886477141321,102.035280589374
"TUR",2016,14152.828737756,10.84,10.84,2.092,32.2563429755752,79827868,8.05000799783324,103.722396476229
"TUR",2017,14972.8810566779,10.82,10.82,2.081,32.7555599620721,81116451,8.25571138776413,105.396685420267
"TUR",2018,15186.8307816608,10.89,10.89,2.069,33.017006477125,82340090,8.4832129399716,106.986590959292
"TUR",2019,15125.8790377449,13.67,13.67,2.055,33.2754063221877,83429607,8.72628382619289,NA
"TUR",2020,15225.6146040092,13.11,13.92,NA,NA,84339067,8.98106567861368,NA
"TUV",1986,NA,NA,NA,NA,NA,8341,NA,278.033333333333
"TUV",1987,NA,NA,NA,NA,NA,8481,NA,282.7
"TUV",1988,NA,NA,NA,NA,NA,8637,NA,287.9
"TUV",1989,NA,NA,NA,NA,NA,8787,NA,292.9
"TUV",1990,2406.50583132281,NA,NA,NA,NA,8910,NA,297
"TUV",1991,2464.5931795638,NA,NA,NA,NA,9014,NA,300.466666666667
"TUV",1992,2506.63151921862,NA,NA,NA,NA,9110,NA,303.666666666667
"TUV",1993,2585.82841158712,NA,NA,NA,NA,9194,NA,306.466666666667
"TUV",1994,2831.7219528328,NA,NA,NA,NA,9259,NA,308.633333333333
"TUV",1995,2678.72708828685,NA,NA,NA,NA,9298,NA,309.933333333333
"TUV",1996,2513.90145938236,NA,NA,NA,NA,9317,NA,310.566666666667
"TUV",1997,2762.11160879523,NA,NA,NA,NA,9328,NA,310.933333333333
"TUV",1998,3188.90515021624,NA,NA,NA,NA,9332,NA,311.066666666667
"TUV",1999,3135.00602871032,NA,NA,NA,NA,9344,NA,311.466666666667
"TUV",2000,3088.7109999324,NA,NA,NA,NA,9392,NA,313.066666666667
"TUV",2001,3110.70002493259,NA,NA,NA,NA,9478,NA,315.933333333333
"TUV",2002,3315.7836510972,6.53,NA,NA,NA,9593,NA,319.766666666667
"TUV",2003,3162.07022266928,NA,NA,NA,NA,9724,NA,324.133333333333
"TUV",2004,3072.86015505492,NA,NA,NA,NA,9871,NA,329.033333333333
"TUV",2005,2919.44855868919,NA,NA,NA,NA,9997,NA,333.233333333333
"TUV",2006,2946.23363783655,NA,NA,NA,NA,10118,NA,337.266666666667
"TUV",2007,3102.36763142279,NA,NA,NA,NA,10219,NA,340.633333333333
"TUV",2008,3318.85948620925,NA,NA,NA,NA,10315,NA,343.833333333333
"TUV",2009,3141.88914587919,NA,NA,NA,NA,10413,NA,347.1
"TUV",2010,3024.76177363717,NA,NA,NA,NA,10521,NA,350.7
"TUV",2011,3219.96609322684,NA,NA,NA,NA,10626,NA,354.2
"TUV",2012,3062.44829207465,NA,NA,NA,NA,10744,NA,358.133333333333
"TUV",2013,3171.61528353025,NA,NA,NA,NA,10849,NA,361.633333333333
"TUV",2014,3178.04519544482,NA,NA,NA,NA,10973,NA,365.766666666667
"TUV",2015,3429.23353287738,NA,NA,NA,NA,11099,NA,369.966666666667
"TUV",2016,3491.46286254194,8.49,NA,NA,NA,11232,NA,374.4
"TUV",2017,3591.87201047201,NA,NA,NA,NA,11365,NA,378.833333333333
"TUV",2018,3636.86797340197,NA,NA,NA,NA,11505,NA,383.5
"TUV",2019,3940.31133195119,NA,NA,NA,NA,11655,NA,NA
"TUV",2020,4065.89204809552,NA,NA,NA,NA,11792,NA,NA
"TZA",1986,NA,NA,NA,6.424,NA,22296282,2.62946035048169,25.1707857304132
"TZA",1987,NA,NA,NA,6.379,NA,22971208,2.63280977920178,25.93272522014
"TZA",1988,494.280742882288,NA,NA,6.328,NA,23670807,2.63285478045363,26.7225186272296
"TZA",1989,497.353195635242,NA,NA,6.273,NA,24411744,2.63050094999381,27.5589794536013
"TZA",1990,515.693912708574,NA,NA,6.213,49.1783073404811,25203848,2.62633340270106,28.4532038834951
"TZA",1991,509.185631706207,3.6,3.6,6.148,49.176456479354,26056605,2.62863596063246,29.4159008805599
"TZA",1992,495.009560798128,NA,3.58,6.081,49.1766889712506,26961204,2.62713484123127,30.437123504177
"TZA",1993,484.3752775286,NA,3.59,6.013,49.1952363859962,27887204,2.62275496040245,31.4825062090765
"TZA",1994,476.529191835344,NA,3.53,5.946,49.2136025133509,28792649,2.61702305231556,32.5046839015579
"TZA",1995,479.315669961099,NA,3.45,5.883,49.2417513258529,29649128,2.61154667750003,33.4715827500564
"TZA",1996,488.038275887897,NA,3.38,5.828,49.2532729874291,30444523,2.61868751052324,34.3695224655678
"TZA",1997,493.154856150432,NA,3.29,5.78,49.2734951147125,31192853,2.62060317206596,35.2143294197336
"TZA",1998,499.760328831004,NA,3.22,5.741,49.2852639767953,31924201,2.61705886030771,36.0399650033868
"TZA",1999,511.946920231044,NA,3.17,5.711,49.3074734593652,32682240,2.60676142782017,36.8957326710318
"TZA",2000,522.076836530101,NA,3.08,5.689,49.3237752481543,33499177,2.58889620581758,37.8179916459697
"TZA",2001,539.527905153518,2.99,2.99,5.675,49.3249852655231,34385849,2.59450862587222,38.8189760668322
"TZA",2002,562.318426642445,3.6,3.11,5.666,49.4734561096745,35334790,2.58997450331385,39.8902573944457
"TZA",2003,583.314483344947,NA,3.21,5.659,49.6017746847857,36337778,2.57719086982249,41.0225536238429
"TZA",2004,609.636732402042,NA,3.27,5.651,49.7184792904859,37379766,2.55865158282019,42.1988778505306
"TZA",2005,637.005570994248,NA,3.31,5.638,49.8226141064467,38450323,2.53593468142788,43.4074542786182
"TZA",2006,659.8042988112,3.3,3.3,5.616,49.9124240048255,39548666,2.5320881264684,44.6473989613908
"TZA",2007,684.884014438969,NA,2.92,5.584,49.7435580056951,40681416,2.52340048947168,45.9261864980808
"TZA",2008,703.588494527692,NA,2.61,5.542,49.5658638548219,41853944,2.51113252313808,47.2498803341612
"TZA",2009,719.72314726306,2.5,2.5,5.489,49.3725782363936,43073830,2.4966897536913,48.6270377060284
"TZA",2010,743.403663887825,NA,2.98,5.427,49.1600251361506,44346532,2.48113014492116,50.0638202754572
"TZA",2011,777.224116593874,3.47,3.47,5.358,48.9516904617428,45673520,2.49793797332686,51.5618875592685
"TZA",2012,788.429901780367,NA,3.19,5.287,48.7186753172411,47053033,2.51396987611637,53.1192515240461
"TZA",2013,817.108035740066,2.93,2.93,5.215,48.4634999752212,48483132,2.52733481784973,54.7337231880786
"TZA",2014,846.37429551457,2.12,2.13,5.146,48.1752238428451,49960563,2.53549194533664,56.4016290358998
"TZA",2015,871.998281361226,NA,2.1,5.079,48.1918980810795,51482638,2.53787913294955,58.1199345224656
"TZA",2016,904.408462307752,NA,2.08,5.015,48.2068518790691,53049231,2.5637092187766,59.8884974034771
"TZA",2017,937.36255897155,NA,2.03,4.953,48.2133735912074,54660345,2.58366125391209,61.7073210657033
"TZA",2018,959.43822982287,NA,1.99,4.892,48.2353944018779,56313444,2.60129917835952,63.5735425603974
"TZA",2019,985.448208117767,NA,1.96,4.832,48.2501970894139,58005461,2.62054110317161,NA
"TZA",2020,976.156625437215,NA,2.16,NA,NA,59734213,2.64358863792274,NA
"UGA",1986,360.855497431949,NA,NA,7.103,NA,15070319,2.61071742291561,75.4232470847305
"UGA",1987,362.118300977924,NA,NA,7.102,NA,15612754,2.60841873253111,78.138001101046
"UGA",1988,378.307027646808,NA,NA,7.1,NA,16180129,2.6012656021672,80.9775736950103
"UGA",1989,388.382664441435,NA,NA,7.097,NA,16763041,2.59002512789743,83.8949051599019
"UGA",1990,399.436095186934,NA,NA,7.091,45.4876032638617,17354395,2.57553246463489,86.8544867624243
"UGA",1991,407.550964905836,0.94,0.94,7.082,45.4927434393873,17953534,2.56594092827756,89.8530303788599
"UGA",1992,407.673523673778,0.92,0.92,7.071,45.6930017867912,18561668,2.54663992051579,92.8965917621741
"UGA",1993,427.470041436983,NA,1.13,7.057,45.8950796083461,19175986,2.52022998762828,95.97110254742
"UGA",1994,440.65262337893,NA,1.33,7.039,46.0970844651374,19793541,2.48993851074954,99.0618137230369
"UGA",1995,476.513349867874,NA,1.55,7.018,46.2827319323677,20413157,2.45705317826468,102.162839697713
"UGA",1996,504.430731994564,NA,1.77,6.994,46.4692734671104,21032817,2.44595339826265,105.264085881588
"UGA",1997,514.915132266508,NA,2.01,6.967,46.6534183638697,21655392,2.42919109591059,108.379920924879
"UGA",1998,524.775546797958,NA,2.27,6.937,46.8241520662203,22290787,2.40110933758262,111.559916921075
"UGA",1999,550.69535755968,NA,2.58,6.903,46.9834567426083,22952406,2.35442378382052,114.87115759972
"UGA",2000,551.240002747238,NA,2.85,6.866,47.1162466131075,23650159,2.28707427582345,118.363240078074
"UGA",2001,562.250102866565,NA,3.14,6.823,47.2268274617592,24388974,2.23936494565904,122.060827786397
"UGA",2002,592.44390620313,3.5,3.5,6.776,47.3234003461943,25167261,2.17660192368203,125.955963165007
"UGA",2003,611.048166510154,3.6,3.6,6.723,47.4083689626406,25980547,2.10652953024247,130.02625994695
"UGA",2004,632.185568580259,NA,2.69,6.662,47.5004725039512,26821300,2.03790666797359,134.234022321205
"UGA",2005,651.257287469414,1.9,1.9,6.594,47.6071485176759,27684590,1.97480294539362,138.554576848006
"UGA",2006,699.097889049609,NA,2.21,6.516,47.7361791397226,28571475,1.95274132679534,142.99321855763
"UGA",2007,734.39366113562,NA,2.53,6.429,47.8921443366575,29486335,1.93350561198885,147.571868274861
"UGA",2008,773.548459155232,NA,2.92,6.333,48.0545267551964,30431734,1.91499426782619,152.303358190281
"UGA",2009,800.40272263959,3.6,3.6,6.227,48.2258081213534,31411096,1.89450250319187,157.204824583354
"UGA",2010,819.007465178737,NA,3.61,6.111,48.3977936480803,32428164,1.87119426145795,161.720347097546
"UGA",2011,867.862336830515,NA,3.58,5.983,48.5181826143875,33476772,1.87490597958489,166.949790544584
"UGA",2012,872.95339131927,3.55,3.55,5.845,48.6343983829101,34558700,1.87658657570029,172.345401954917
"UGA",2013,875.491190504995,1.91,1.91,5.699,48.7553540547945,35694519,1.8776244050242,178.009769599042
"UGA",2014,889.856640221043,NA,1.88,5.547,48.8840189841653,36911530,1.87948083312628,184.079044484341
"UGA",2015,903.847454524458,NA,1.86,5.394,49.005018025427,38225447,1.88283445587944,190.631592858568
"UGA",2016,913.053275470654,NA,1.83,5.242,49.113815755137,39649173,1.90077642490639,197.731762417714
"UGA",2017,912.895205876531,10.09,1.79,5.095,49.214584303801,41166588,1.92030488414537,205.299162178336
"UGA",2018,933.715072678371,NA,1.75,4.955,49.3416225296646,42729032,1.94098692046317,213.091123079992
"UGA",2019,962.535451536035,NA,1.72,4.824,49.4762644491531,44269587,1.96255018738143,NA
"UGA",2020,958.192698225771,NA,2.44,NA,NA,45741000,1.9856996152271,NA
"UKR",1986,NA,NA,NA,2.08,NA,51097000,11.2273098028731,88.1971174592215
"UKR",1987,4020.58287212813,NA,NA,2.05,NA,51293000,11.3265052075841,88.5354276344179
"UKR",1988,4105.52040726568,NA,NA,2.02,NA,51521000,11.4848884118536,88.928972123932
"UKR",1989,4243.77426137558,NA,NA,1.92,NA,51773000,11.7055112999249,89.3639423491844
"UKR",1990,3965.42824332706,NA,NA,1.85,49.9377696010649,51891400,11.9875199912636,89.5683093121602
"UKR",1991,3624.29024142176,NA,1.9,1.776,49.7725306909694,52000500,12.3251848045034,89.7566238025373
"UKR",1992,3263.36320083071,NA,1.9,1.674,49.5934268758837,52150400,12.7194286832893,90.0153620436696
"UKR",1993,2797.56870973539,NA,2,1.562,49.402192958916,52179200,13.1060676775143,90.0650729265556
"UKR",1994,2166.6778596118,NA,2,1.468,49.2700493808599,51921400,13.3926847606835,89.6200914818331
"UKR",1995,1917.43256357189,5.62,5.62,1.398,49.2865024204675,51512800,13.5326734544396,88.9148183308881
"UKR",1996,1741.06773439327,7.65,7.65,1.335,49.0608696833143,51057800,13.6956345309134,88.1294554241823
"UKR",1997,1704.29720760879,8.93,8.93,1.272,48.8931838639588,50594600,13.6959953754015,87.3299387244326
"UKR",1998,1686.92277398542,11.32,11.32,1.211,48.6945879770125,50144500,13.630544591026,86.5530335721067
"UKR",1999,1699.49509292484,11.86,11.86,1.127,48.4412294547117,49674000,13.6404112144572,85.7409165444032
"UKR",2000,1817.97284639381,11.71,11.71,1.116,48.5095099847035,49176500,13.7998485402728,84.8821955639941
"UKR",2001,2006.2674002394,11.06,11.06,1.078,48.7003501294037,48662400,14.2051172794584,83.9948217830327
"UKR",2002,2131.73114966569,10.14,10.14,1.095,48.8101272819729,48202470,14.7361947746645,83.2023854731246
"UKR",2003,2353.60436841403,9.06,9.06,1.172,48.846944915157,47812949,15.2877485676918,82.5300324507198
"UKR",2004,2658.68863640245,8.59,8.59,1.218,48.6633099160451,47451626,15.7009881909656,81.9063520557876
"UKR",2005,2758.51807511819,7.18,7.18,1.213,48.0180653602591,47105171,15.8879789823038,81.3027218751079
"UKR",2006,2983.85415462473,6.81,6.81,1.31,48.0689990033616,46787786,16.0483502671625,80.7577085059376
"UKR",2007,3229.65317989658,6.35,6.35,1.345,48.1268024408929,46509355,16.0291774511573,80.2812818255571
"UKR",2008,3322.00512728069,6.36,6.36,1.458,48.1862279076433,46258189,15.9059770971507,79.8491144790444
"UKR",2009,2844.32123372086,8.84,8.84,1.473,48.2302959145357,46053331,15.78119534251,79.4954964441069
"UKR",2010,2965.13971520617,8.1,8.1,1.443,48.1714721833739,45870741,15.7074442332726,79.180316578057
"UKR",2011,3138.46513682261,7.85,7.85,1.459,47.8123670991146,45706086,15.6581508696084,78.8960954222191
"UKR",2012,3153.7354536996,7.53,7.53,1.531,47.3067974387613,45593342,15.6253009923965,78.7014810467445
"UKR",2013,3160.08051762368,7.17,7.17,1.506,47.6185117074824,45489648,15.6131089589254,78.5224884347166
"UKR",2014,3123.90008935853,9.27,9.27,1.498,47.3360180000267,45272155,15.625796082474,78.151107390081
"UKR",2015,2828.88506924235,9.14,9.14,1.506,47.3704994741586,45154036,15.6694126854989,77.9472043363428
"UKR",2016,2903.79540928151,9.35,9.35,1.466,47.2748715652901,45004673,15.8940764958357,77.689366293221
"UKR",2017,2988.50421463927,9.5,9.51,1.374,47.2448654744237,44831135,16.1552261547116,77.388460210599
"UKR",2018,3106.03894594323,8.8,8.8,1.301,47.2691141439295,44622518,16.4346864392016,77.015046599931
"UKR",2019,3224.55994946203,8.19,8.19,1.228,47.2989244510813,44386203,16.7049903897468,NA
"UKR",2020,3115.86076570536,NA,9.48,NA,NA,44134693,16.9491433186105,NA
"URY",1986,6350.41478401113,10.7,NA,2.524,NA,3030651,11.1167937956524,17.3160267398012
"URY",1987,6815.44165664105,9.1,NA,2.524,NA,3049581,11.2466925784231,17.4241858073363
"URY",1988,6873.251466071,NA,NA,2.525,NA,3068714,11.371995678959,17.5335047423152
"URY",1989,6904.37659946227,NA,NA,2.525,NA,3088603,11.5014108356712,17.6471431836362
"URY",1990,6878.15192123422,8.53,NA,2.52,39.5354439290083,3109598,11.637634538965,17.767100902754
"URY",1991,7071.39319328142,8.95,9.01,2.509,39.8003748332764,3131657,11.8086254574251,17.893137927094
"URY",1992,7577.09717117056,8.96,8.98,2.491,40.6993354103648,3154459,11.9823843290017,18.0234201805508
"URY",1993,7721.4894423708,8.35,8.94,2.466,40.665646011311,3177734,12.1525169577798,18.1564049822877
"URY",1994,8223.12578764575,9.04,9,2.436,41.0352317995987,3201149,12.3095724006771,18.2901896926066
"URY",1995,8045.96161564797,10.02,9.08,2.401,41.4696597474912,3224275,12.4498454073947,18.4223231630671
"URY",1996,8434.3142174904,11.93,9.17,2.364,41.8229974219852,3247383,12.6208473843999,18.5543537881385
"URY",1997,9091.49096280848,11.44,9.27,2.328,42.1968483866119,3270158,12.7750779471611,18.6844817735116
"URY",1998,9441.99488157713,9.36,9.36,2.295,42.550269632003,3291053,12.9076924619567,18.8038681293566
"URY",1999,9211.44700474993,10.47,10.47,2.265,42.5753451665016,3308005,13.0134957188789,18.9007256313564
