"iso3","year","cow_code","country_name","variable","regime"
"MEX",1882,70,"Mexico","v2x_regime_amb_interpol",0
"MKD",1882,343,"Macedonia","v2x_regime_amb_interpol",0
"MLI",1882,432,"Mali","v2x_regime_amb_interpol",0
"MMR",1882,775,"Burma/Myanmar","v2x_regime_amb_interpol",0
"MNE",1882,341,"Montenegro","v2x_regime_amb_interpol",0
"MNG",1882,712,"Mongolia","v2x_regime_amb_interpol",0
"MOZ",1882,541,"Mozambique","v2x_regime_amb_interpol",0
"MRT",1882,435,"Mauritania","v2x_regime_amb_interpol",0
"MUS",1882,590,"Mauritius","v2x_regime_amb_interpol",0
"MWI",1882,553,"Malawi","v2x_regime_amb_interpol",0
"MYS",1882,820,"Malaysia","v2x_regime_amb_interpol",0
"NAM",1882,565,"Namibia","v2x_regime_amb_interpol",0
"NER",1882,436,"Niger","v2x_regime_amb_interpol",0
"NGA",1882,475,"Nigeria","v2x_regime_amb_interpol",0
"NIC",1882,93,"Nicaragua","v2x_regime_amb_interpol",3
"NLD",1882,210,"Netherlands","v2x_regime_amb_interpol",0
"NOR",1882,385,"Norway","v2x_regime_amb_interpol",3
"NPL",1882,790,"Nepal","v2x_regime_amb_interpol",0
"NZL",1882,920,"New Zealand","v2x_regime_amb_interpol",0
"OMN",1882,698,"Oman","v2x_regime_amb_interpol",0
"PAK",1882,770,"Pakistan","v2x_regime_amb_interpol",0
"PAN",1882,95,"Panama","v2x_regime_amb_interpol",0
"PER",1882,135,"Peru","v2x_regime_amb_interpol",0
"PHL",1882,840,"Philippines","v2x_regime_amb_interpol",0
"PNG",1882,910,"Papua New Guinea","v2x_regime_amb_interpol",0
"POL",1882,290,"Poland","v2x_regime_amb_interpol",0
"PRK",1882,731,"North Korea","v2x_regime_amb_interpol",0
"PRT",1882,235,"Portugal","v2x_regime_amb_interpol",0
"PRY",1882,150,"Paraguay","v2x_regime_amb_interpol",0
"QAT",1882,694,"Qatar","v2x_regime_amb_interpol",0
"ROU",1882,360,"Romania","v2x_regime_amb_interpol",0
"RUS",1882,365,"Russia","v2x_regime_amb_interpol",0
"RWA",1882,517,"Rwanda","v2x_regime_amb_interpol",0
"SAU",1882,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",1882,625,"Sudan","v2x_regime_amb_interpol",0
"SEN",1882,433,"Senegal","v2x_regime_amb_interpol",0
"SGP",1882,830,"Singapore","v2x_regime_amb_interpol",0
"SLB",1882,940,"Solomon Islands","v2x_regime_amb_interpol",0
"SLE",1882,451,"Sierra Leone","v2x_regime_amb_interpol",0
"SLV",1882,92,"El Salvador","v2x_regime_amb_interpol",0
"SOM",1882,520,"Somalia","v2x_regime_amb_interpol",0
"SRB",1882,NA,"Serbia","v2x_regime_amb_interpol",0
"SSD",1882,626,"South Sudan","v2x_regime_amb_interpol",0
"SUR",1882,115,"Suriname","v2x_regime_amb_interpol",0
"SVK",1882,317,"Slovakia","v2x_regime_amb_interpol",0
"SVN",1882,349,"Slovenia","v2x_regime_amb_interpol",0
"SWE",1882,380,"Sweden","v2x_regime_amb_interpol",0
"SWZ",1882,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",1882,652,"Syria","v2x_regime_amb_interpol",0
"TCD",1882,483,"Chad","v2x_regime_amb_interpol",0
"TGO",1882,461,"Togo","v2x_regime_amb_interpol",0
"THA",1882,800,"Thailand","v2x_regime_amb_interpol",0
"TJK",1882,702,"Tajikistan","v2x_regime_amb_interpol",0
"TKM",1882,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",1882,860,"Timor-Leste","v2x_regime_amb_interpol",0
"TTO",1882,52,"Trinidad and Tobago","v2x_regime_amb_interpol",0
"TUN",1882,616,"Tunisia","v2x_regime_amb_interpol",0
"TUR",1882,640,"Turkey","v2x_regime_amb_interpol",0
"TZA",1882,510,"Tanzania","v2x_regime_amb_interpol",0
"UGA",1882,500,"Uganda","v2x_regime_amb_interpol",0
"UKR",1882,369,"Ukraine","v2x_regime_amb_interpol",0
"URY",1882,165,"Uruguay","v2x_regime_amb_interpol",0
"USA",1882,2,"United States of America","v2x_regime_amb_interpol",3
"UZB",1882,704,"Uzbekistan","v2x_regime_amb_interpol",0
"VEN",1882,101,"Venezuela","v2x_regime_amb_interpol",0
"VNM",1882,816,"Vietnam","v2x_regime_amb_interpol",0
"YEM",1882,679,"Yemen","v2x_regime_amb_interpol",0
"ZAF",1882,560,"South Africa","v2x_regime_amb_interpol",0
"ZMB",1882,551,"Zambia","v2x_regime_amb_interpol",0
"ZWE",1882,552,"Zimbabwe","v2x_regime_amb_interpol",0
"AFG",1883,700,"Afghanistan","v2x_regime_amb_interpol",0
"AGO",1883,540,"Angola","v2x_regime_amb_interpol",0
"ALB",1883,339,"Albania","v2x_regime_amb_interpol",0
"ARE",1883,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",1883,160,"Argentina","v2x_regime_amb_interpol",0
"ARM",1883,371,"Armenia","v2x_regime_amb_interpol",0
"AUS",1883,900,"Australia","v2x_regime_amb_interpol",0
"AUT",1883,305,"Austria","v2x_regime_amb_interpol",0
"AZE",1883,373,"Azerbaijan","v2x_regime_amb_interpol",0
"BDI",1883,516,"Burundi","v2x_regime_amb_interpol",0
"BEL",1883,211,"Belgium","v2x_regime_amb_interpol",8
"BEN",1883,434,"Benin","v2x_regime_amb_interpol",0
"BFA",1883,439,"Burkina Faso","v2x_regime_amb_interpol",0
"BGD",1883,771,"Bangladesh","v2x_regime_amb_interpol",0
"BGR",1883,355,"Bulgaria","v2x_regime_amb_interpol",0
"BHR",1883,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",1883,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",0
"BLR",1883,370,"Belarus","v2x_regime_amb_interpol",0
"BOL",1883,145,"Bolivia","v2x_regime_amb_interpol",3
"BRA",1883,140,"Brazil","v2x_regime_amb_interpol",0
"BTN",1883,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",1883,571,"Botswana","v2x_regime_amb_interpol",0
"CAF",1883,482,"Central African Republic","v2x_regime_amb_interpol",0
"CAN",1883,20,"Canada","v2x_regime_amb_interpol",4
"CHE",1883,225,"Switzerland","v2x_regime_amb_interpol",0
"CHL",1883,155,"Chile","v2x_regime_amb_interpol",1
"CHN",1883,710,"China","v2x_regime_amb_interpol",0
"CIV",1883,437,"Ivory Coast","v2x_regime_amb_interpol",0
"CMR",1883,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",1883,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",0
"COG",1883,484,"Republic of the Congo","v2x_regime_amb_interpol",0
"COL",1883,100,"Colombia","v2x_regime_amb_interpol",0
"COM",1883,581,"Comoros","v2x_regime_amb_interpol",0
"CPV",1883,402,"Cape Verde","v2x_regime_amb_interpol",0
"CRI",1883,94,"Costa Rica","v2x_regime_amb_interpol",0
"CUB",1883,40,"Cuba","v2x_regime_amb_interpol",0
"CYP",1883,352,"Cyprus","v2x_regime_amb_interpol",0
"CZE",1883,316,"Czech Republic","v2x_regime_amb_interpol",0
"DEU",1883,255,"Germany","v2x_regime_amb_interpol",0
"DJI",1883,522,"Djibouti","v2x_regime_amb_interpol",0
"DNK",1883,390,"Denmark","v2x_regime_amb_interpol",0
"DOM",1883,42,"Dominican Republic","v2x_regime_amb_interpol",0
"DZA",1883,615,"Algeria","v2x_regime_amb_interpol",0
"ECU",1883,130,"Ecuador","v2x_regime_amb_interpol",0
"EGY",1883,651,"Egypt","v2x_regime_amb_interpol",0
"ESP",1883,230,"Spain","v2x_regime_amb_interpol",0
"EST",1883,366,"Estonia","v2x_regime_amb_interpol",0
"ETH",1883,530,"Ethiopia","v2x_regime_amb_interpol",0
"FIN",1883,375,"Finland","v2x_regime_amb_interpol",0
"FJI",1883,950,"Fiji","v2x_regime_amb_interpol",0
"FRA",1883,220,"France","v2x_regime_amb_interpol",0
"GAB",1883,481,"Gabon","v2x_regime_amb_interpol",0
"GBR",1883,200,"United Kingdom","v2x_regime_amb_interpol",4
"GEO",1883,372,"Georgia","v2x_regime_amb_interpol",0
"GHA",1883,452,"Ghana","v2x_regime_amb_interpol",0
"GIN",1883,438,"Guinea","v2x_regime_amb_interpol",0
"GMB",1883,420,"The Gambia","v2x_regime_amb_interpol",0
"GNB",1883,404,"Guinea-Bissau","v2x_regime_amb_interpol",0
"GNQ",1883,411,"Equatorial Guinea","v2x_regime_amb_interpol",0
"GRC",1883,350,"Greece","v2x_regime_amb_interpol",0
"GTM",1883,90,"Guatemala","v2x_regime_amb_interpol",0
"GUY",1883,110,"Guyana","v2x_regime_amb_interpol",0
"HND",1883,91,"Honduras","v2x_regime_amb_interpol",0
"HRV",1883,344,"Croatia","v2x_regime_amb_interpol",0
"HTI",1883,41,"Haiti","v2x_regime_amb_interpol",0
"HUN",1883,310,"Hungary","v2x_regime_amb_interpol",0
"IDN",1883,850,"Indonesia","v2x_regime_amb_interpol",0
"IND",1883,750,"India","v2x_regime_amb_interpol",0
"IRL",1883,205,"Ireland","v2x_regime_amb_interpol",4
"IRN",1883,630,"Iran","v2x_regime_amb_interpol",0
"IRQ",1883,645,"Iraq","v2x_regime_amb_interpol",0
"ISR",1883,666,"Israel","v2x_regime_amb_interpol",0
"ITA",1883,325,"Italy","v2x_regime_amb_interpol",3
"JAM",1883,51,"Jamaica","v2x_regime_amb_interpol",0
"JOR",1883,663,"Jordan","v2x_regime_amb_interpol",0
"JPN",1883,740,"Japan","v2x_regime_amb_interpol",0
"KAZ",1883,705,"Kazakhstan","v2x_regime_amb_interpol",0
"KEN",1883,501,"Kenya","v2x_regime_amb_interpol",0
"KGZ",1883,703,"Kyrgyzstan","v2x_regime_amb_interpol",0
"KHM",1883,811,"Cambodia","v2x_regime_amb_interpol",0
"KOR",1883,732,"South Korea","v2x_regime_amb_interpol",0
"KWT",1883,690,"Kuwait","v2x_regime_amb_interpol",0
"LAO",1883,812,"Laos","v2x_regime_amb_interpol",0
"LBN",1883,660,"Lebanon","v2x_regime_amb_interpol",0
"LBR",1883,450,"Liberia","v2x_regime_amb_interpol",0
"LBY",1883,620,"Libya","v2x_regime_amb_interpol",0
"LKA",1883,780,"Sri Lanka","v2x_regime_amb_interpol",0
"LSO",1883,570,"Lesotho","v2x_regime_amb_interpol",0
"LTU",1883,368,"Lithuania","v2x_regime_amb_interpol",0
"LUX",1883,212,"Luxembourg","v2x_regime_amb_interpol",3
"LVA",1883,367,"Latvia","v2x_regime_amb_interpol",0
"MAR",1883,600,"Morocco","v2x_regime_amb_interpol",0
"MDA",1883,359,"Moldova","v2x_regime_amb_interpol",0
"MDG",1883,580,"Madagascar","v2x_regime_amb_interpol",0
"MEX",1883,70,"Mexico","v2x_regime_amb_interpol",0
"MKD",1883,343,"Macedonia","v2x_regime_amb_interpol",0
"MLI",1883,432,"Mali","v2x_regime_amb_interpol",0
"MMR",1883,775,"Burma/Myanmar","v2x_regime_amb_interpol",0
"MNE",1883,341,"Montenegro","v2x_regime_amb_interpol",0
"MNG",1883,712,"Mongolia","v2x_regime_amb_interpol",0
"MOZ",1883,541,"Mozambique","v2x_regime_amb_interpol",0
"MRT",1883,435,"Mauritania","v2x_regime_amb_interpol",0
"MUS",1883,590,"Mauritius","v2x_regime_amb_interpol",0
"MWI",1883,553,"Malawi","v2x_regime_amb_interpol",0
"MYS",1883,820,"Malaysia","v2x_regime_amb_interpol",0
"NAM",1883,565,"Namibia","v2x_regime_amb_interpol",0
"NER",1883,436,"Niger","v2x_regime_amb_interpol",0
"NGA",1883,475,"Nigeria","v2x_regime_amb_interpol",0
"NIC",1883,93,"Nicaragua","v2x_regime_amb_interpol",3
"NLD",1883,210,"Netherlands","v2x_regime_amb_interpol",0
"NOR",1883,385,"Norway","v2x_regime_amb_interpol",3
"NPL",1883,790,"Nepal","v2x_regime_amb_interpol",0
"NZL",1883,920,"New Zealand","v2x_regime_amb_interpol",0
"OMN",1883,698,"Oman","v2x_regime_amb_interpol",0
"PAK",1883,770,"Pakistan","v2x_regime_amb_interpol",0
"PAN",1883,95,"Panama","v2x_regime_amb_interpol",0
"PER",1883,135,"Peru","v2x_regime_amb_interpol",0
"PHL",1883,840,"Philippines","v2x_regime_amb_interpol",0
"PNG",1883,910,"Papua New Guinea","v2x_regime_amb_interpol",0
"POL",1883,290,"Poland","v2x_regime_amb_interpol",0
"PRK",1883,731,"North Korea","v2x_regime_amb_interpol",0
"PRT",1883,235,"Portugal","v2x_regime_amb_interpol",0
"PRY",1883,150,"Paraguay","v2x_regime_amb_interpol",0
"QAT",1883,694,"Qatar","v2x_regime_amb_interpol",0
"ROU",1883,360,"Romania","v2x_regime_amb_interpol",0
"RUS",1883,365,"Russia","v2x_regime_amb_interpol",0
"RWA",1883,517,"Rwanda","v2x_regime_amb_interpol",0
"SAU",1883,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",1883,625,"Sudan","v2x_regime_amb_interpol",0
"SEN",1883,433,"Senegal","v2x_regime_amb_interpol",0
"SGP",1883,830,"Singapore","v2x_regime_amb_interpol",0
"SLB",1883,940,"Solomon Islands","v2x_regime_amb_interpol",0
"SLE",1883,451,"Sierra Leone","v2x_regime_amb_interpol",0
"SLV",1883,92,"El Salvador","v2x_regime_amb_interpol",0
"SOM",1883,520,"Somalia","v2x_regime_amb_interpol",0
"SRB",1883,NA,"Serbia","v2x_regime_amb_interpol",0
"SSD",1883,626,"South Sudan","v2x_regime_amb_interpol",0
"SUR",1883,115,"Suriname","v2x_regime_amb_interpol",0
"SVK",1883,317,"Slovakia","v2x_regime_amb_interpol",0
"SVN",1883,349,"Slovenia","v2x_regime_amb_interpol",0
"SWE",1883,380,"Sweden","v2x_regime_amb_interpol",0
"SWZ",1883,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",1883,652,"Syria","v2x_regime_amb_interpol",0
"TCD",1883,483,"Chad","v2x_regime_amb_interpol",0
"TGO",1883,461,"Togo","v2x_regime_amb_interpol",0
"THA",1883,800,"Thailand","v2x_regime_amb_interpol",0
"TJK",1883,702,"Tajikistan","v2x_regime_amb_interpol",0
"TKM",1883,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",1883,860,"Timor-Leste","v2x_regime_amb_interpol",0
"TTO",1883,52,"Trinidad and Tobago","v2x_regime_amb_interpol",0
"TUN",1883,616,"Tunisia","v2x_regime_amb_interpol",0
"TUR",1883,640,"Turkey","v2x_regime_amb_interpol",0
"TZA",1883,510,"Tanzania","v2x_regime_amb_interpol",0
"UGA",1883,500,"Uganda","v2x_regime_amb_interpol",0
"UKR",1883,369,"Ukraine","v2x_regime_amb_interpol",0
"URY",1883,165,"Uruguay","v2x_regime_amb_interpol",0
"USA",1883,2,"United States of America","v2x_regime_amb_interpol",3
"UZB",1883,704,"Uzbekistan","v2x_regime_amb_interpol",0
"VEN",1883,101,"Venezuela","v2x_regime_amb_interpol",0
"VNM",1883,816,"Vietnam","v2x_regime_amb_interpol",0
"YEM",1883,679,"Yemen","v2x_regime_amb_interpol",0
"ZAF",1883,560,"South Africa","v2x_regime_amb_interpol",0
"ZMB",1883,551,"Zambia","v2x_regime_amb_interpol",0
"ZWE",1883,552,"Zimbabwe","v2x_regime_amb_interpol",0
"AFG",1884,700,"Afghanistan","v2x_regime_amb_interpol",0
"AGO",1884,540,"Angola","v2x_regime_amb_interpol",0
"ALB",1884,339,"Albania","v2x_regime_amb_interpol",0
"ARE",1884,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",1884,160,"Argentina","v2x_regime_amb_interpol",0
"ARM",1884,371,"Armenia","v2x_regime_amb_interpol",0
"AUS",1884,900,"Australia","v2x_regime_amb_interpol",0
"AUT",1884,305,"Austria","v2x_regime_amb_interpol",0
"AZE",1884,373,"Azerbaijan","v2x_regime_amb_interpol",0
"BDI",1884,516,"Burundi","v2x_regime_amb_interpol",0
"BEL",1884,211,"Belgium","v2x_regime_amb_interpol",8
"BEN",1884,434,"Benin","v2x_regime_amb_interpol",0
"BFA",1884,439,"Burkina Faso","v2x_regime_amb_interpol",0
"BGD",1884,771,"Bangladesh","v2x_regime_amb_interpol",0
"BGR",1884,355,"Bulgaria","v2x_regime_amb_interpol",0
"BHR",1884,692,"Bahrain","v2x_regime_amb_interpol",0
"BIH",1884,346,"Bosnia and Herzegovina","v2x_regime_amb_interpol",0
"BLR",1884,370,"Belarus","v2x_regime_amb_interpol",0
"BOL",1884,145,"Bolivia","v2x_regime_amb_interpol",3
"BRA",1884,140,"Brazil","v2x_regime_amb_interpol",0
"BTN",1884,760,"Bhutan","v2x_regime_amb_interpol",0
"BWA",1884,571,"Botswana","v2x_regime_amb_interpol",0
"CAF",1884,482,"Central African Republic","v2x_regime_amb_interpol",0
"CAN",1884,20,"Canada","v2x_regime_amb_interpol",4
"CHE",1884,225,"Switzerland","v2x_regime_amb_interpol",0
"CHL",1884,155,"Chile","v2x_regime_amb_interpol",1
"CHN",1884,710,"China","v2x_regime_amb_interpol",0
"CIV",1884,437,"Ivory Coast","v2x_regime_amb_interpol",0
"CMR",1884,471,"Cameroon","v2x_regime_amb_interpol",3
"COD",1884,490,"Democratic Republic of the Congo","v2x_regime_amb_interpol",0
"COG",1884,484,"Republic of the Congo","v2x_regime_amb_interpol",0
"COL",1884,100,"Colombia","v2x_regime_amb_interpol",0
"COM",1884,581,"Comoros","v2x_regime_amb_interpol",0
"CPV",1884,402,"Cape Verde","v2x_regime_amb_interpol",0
"CRI",1884,94,"Costa Rica","v2x_regime_amb_interpol",0
"CUB",1884,40,"Cuba","v2x_regime_amb_interpol",0
"CYP",1884,352,"Cyprus","v2x_regime_amb_interpol",0
"CZE",1884,316,"Czech Republic","v2x_regime_amb_interpol",0
"DEU",1884,255,"Germany","v2x_regime_amb_interpol",0
"DJI",1884,522,"Djibouti","v2x_regime_amb_interpol",0
"DNK",1884,390,"Denmark","v2x_regime_amb_interpol",0
"DOM",1884,42,"Dominican Republic","v2x_regime_amb_interpol",0
"DZA",1884,615,"Algeria","v2x_regime_amb_interpol",0
"ECU",1884,130,"Ecuador","v2x_regime_amb_interpol",0
"EGY",1884,651,"Egypt","v2x_regime_amb_interpol",0
"ESP",1884,230,"Spain","v2x_regime_amb_interpol",0
"EST",1884,366,"Estonia","v2x_regime_amb_interpol",0
"ETH",1884,530,"Ethiopia","v2x_regime_amb_interpol",0
"FIN",1884,375,"Finland","v2x_regime_amb_interpol",0
"FJI",1884,950,"Fiji","v2x_regime_amb_interpol",0
"FRA",1884,220,"France","v2x_regime_amb_interpol",0
"GAB",1884,481,"Gabon","v2x_regime_amb_interpol",0
"GBR",1884,200,"United Kingdom","v2x_regime_amb_interpol",4
"GEO",1884,372,"Georgia","v2x_regime_amb_interpol",0
"GHA",1884,452,"Ghana","v2x_regime_amb_interpol",0
"GIN",1884,438,"Guinea","v2x_regime_amb_interpol",0
"GMB",1884,420,"The Gambia","v2x_regime_amb_interpol",0
"GNB",1884,404,"Guinea-Bissau","v2x_regime_amb_interpol",0
"GNQ",1884,411,"Equatorial Guinea","v2x_regime_amb_interpol",0
"GRC",1884,350,"Greece","v2x_regime_amb_interpol",0
"GTM",1884,90,"Guatemala","v2x_regime_amb_interpol",0
"GUY",1884,110,"Guyana","v2x_regime_amb_interpol",0
"HND",1884,91,"Honduras","v2x_regime_amb_interpol",0
"HRV",1884,344,"Croatia","v2x_regime_amb_interpol",0
"HTI",1884,41,"Haiti","v2x_regime_amb_interpol",0
"HUN",1884,310,"Hungary","v2x_regime_amb_interpol",0
"IDN",1884,850,"Indonesia","v2x_regime_amb_interpol",0
"IND",1884,750,"India","v2x_regime_amb_interpol",0
"IRL",1884,205,"Ireland","v2x_regime_amb_interpol",4
"IRN",1884,630,"Iran","v2x_regime_amb_interpol",0
"IRQ",1884,645,"Iraq","v2x_regime_amb_interpol",0
"ISR",1884,666,"Israel","v2x_regime_amb_interpol",0
"ITA",1884,325,"Italy","v2x_regime_amb_interpol",3
"JAM",1884,51,"Jamaica","v2x_regime_amb_interpol",0
"JOR",1884,663,"Jordan","v2x_regime_amb_interpol",0
"JPN",1884,740,"Japan","v2x_regime_amb_interpol",0
"KAZ",1884,705,"Kazakhstan","v2x_regime_amb_interpol",0
"KEN",1884,501,"Kenya","v2x_regime_amb_interpol",0
"KGZ",1884,703,"Kyrgyzstan","v2x_regime_amb_interpol",0
"KHM",1884,811,"Cambodia","v2x_regime_amb_interpol",0
"KOR",1884,732,"South Korea","v2x_regime_amb_interpol",0
"KWT",1884,690,"Kuwait","v2x_regime_amb_interpol",0
"LAO",1884,812,"Laos","v2x_regime_amb_interpol",0
"LBN",1884,660,"Lebanon","v2x_regime_amb_interpol",0
"LBR",1884,450,"Liberia","v2x_regime_amb_interpol",0
"LBY",1884,620,"Libya","v2x_regime_amb_interpol",0
"LKA",1884,780,"Sri Lanka","v2x_regime_amb_interpol",0
"LSO",1884,570,"Lesotho","v2x_regime_amb_interpol",0
"LTU",1884,368,"Lithuania","v2x_regime_amb_interpol",0
"LUX",1884,212,"Luxembourg","v2x_regime_amb_interpol",3
"LVA",1884,367,"Latvia","v2x_regime_amb_interpol",0
"MAR",1884,600,"Morocco","v2x_regime_amb_interpol",0
"MDA",1884,359,"Moldova","v2x_regime_amb_interpol",0
"MDG",1884,580,"Madagascar","v2x_regime_amb_interpol",0
"MEX",1884,70,"Mexico","v2x_regime_amb_interpol",0
"MKD",1884,343,"Macedonia","v2x_regime_amb_interpol",0
"MLI",1884,432,"Mali","v2x_regime_amb_interpol",0
"MMR",1884,775,"Burma/Myanmar","v2x_regime_amb_interpol",0
"MNE",1884,341,"Montenegro","v2x_regime_amb_interpol",0
"MNG",1884,712,"Mongolia","v2x_regime_amb_interpol",0
"MOZ",1884,541,"Mozambique","v2x_regime_amb_interpol",0
"MRT",1884,435,"Mauritania","v2x_regime_amb_interpol",0
"MUS",1884,590,"Mauritius","v2x_regime_amb_interpol",0
"MWI",1884,553,"Malawi","v2x_regime_amb_interpol",0
"MYS",1884,820,"Malaysia","v2x_regime_amb_interpol",0
"NAM",1884,565,"Namibia","v2x_regime_amb_interpol",0
"NER",1884,436,"Niger","v2x_regime_amb_interpol",0
"NGA",1884,475,"Nigeria","v2x_regime_amb_interpol",0
"NIC",1884,93,"Nicaragua","v2x_regime_amb_interpol",3
"NLD",1884,210,"Netherlands","v2x_regime_amb_interpol",0
"NOR",1884,385,"Norway","v2x_regime_amb_interpol",3
"NPL",1884,790,"Nepal","v2x_regime_amb_interpol",0
"NZL",1884,920,"New Zealand","v2x_regime_amb_interpol",0
"OMN",1884,698,"Oman","v2x_regime_amb_interpol",0
"PAK",1884,770,"Pakistan","v2x_regime_amb_interpol",0
"PAN",1884,95,"Panama","v2x_regime_amb_interpol",0
"PER",1884,135,"Peru","v2x_regime_amb_interpol",0
"PHL",1884,840,"Philippines","v2x_regime_amb_interpol",0
"PNG",1884,910,"Papua New Guinea","v2x_regime_amb_interpol",0
"POL",1884,290,"Poland","v2x_regime_amb_interpol",0
"PRK",1884,731,"North Korea","v2x_regime_amb_interpol",0
"PRT",1884,235,"Portugal","v2x_regime_amb_interpol",0
"PRY",1884,150,"Paraguay","v2x_regime_amb_interpol",0
"QAT",1884,694,"Qatar","v2x_regime_amb_interpol",0
"ROU",1884,360,"Romania","v2x_regime_amb_interpol",0
"RUS",1884,365,"Russia","v2x_regime_amb_interpol",0
"RWA",1884,517,"Rwanda","v2x_regime_amb_interpol",0
"SAU",1884,670,"Saudi Arabia","v2x_regime_amb_interpol",0
"SDN",1884,625,"Sudan","v2x_regime_amb_interpol",0
"SEN",1884,433,"Senegal","v2x_regime_amb_interpol",0
"SGP",1884,830,"Singapore","v2x_regime_amb_interpol",0
"SLB",1884,940,"Solomon Islands","v2x_regime_amb_interpol",0
"SLE",1884,451,"Sierra Leone","v2x_regime_amb_interpol",0
"SLV",1884,92,"El Salvador","v2x_regime_amb_interpol",0
"SOM",1884,520,"Somalia","v2x_regime_amb_interpol",0
"SRB",1884,NA,"Serbia","v2x_regime_amb_interpol",0
"SSD",1884,626,"South Sudan","v2x_regime_amb_interpol",0
"SUR",1884,115,"Suriname","v2x_regime_amb_interpol",0
"SVK",1884,317,"Slovakia","v2x_regime_amb_interpol",0
"SVN",1884,349,"Slovenia","v2x_regime_amb_interpol",0
"SWE",1884,380,"Sweden","v2x_regime_amb_interpol",0
"SWZ",1884,572,"Swaziland","v2x_regime_amb_interpol",0
"SYR",1884,652,"Syria","v2x_regime_amb_interpol",0
"TCD",1884,483,"Chad","v2x_regime_amb_interpol",0
"TGO",1884,461,"Togo","v2x_regime_amb_interpol",0
"THA",1884,800,"Thailand","v2x_regime_amb_interpol",0
"TJK",1884,702,"Tajikistan","v2x_regime_amb_interpol",0
"TKM",1884,701,"Turkmenistan","v2x_regime_amb_interpol",0
"TLS",1884,860,"Timor-Leste","v2x_regime_amb_interpol",0
"TTO",1884,52,"Trinidad and Tobago","v2x_regime_amb_interpol",0
"TUN",1884,616,"Tunisia","v2x_regime_amb_interpol",0
"TUR",1884,640,"Turkey","v2x_regime_amb_interpol",0
"TZA",1884,510,"Tanzania","v2x_regime_amb_interpol",0
"UGA",1884,500,"Uganda","v2x_regime_amb_interpol",0
"UKR",1884,369,"Ukraine","v2x_regime_amb_interpol",0
"URY",1884,165,"Uruguay","v2x_regime_amb_interpol",0
"USA",1884,2,"United States of America","v2x_regime_amb_interpol",3
"UZB",1884,704,"Uzbekistan","v2x_regime_amb_interpol",0
"VEN",1884,101,"Venezuela","v2x_regime_amb_interpol",0
"VNM",1884,816,"Vietnam","v2x_regime_amb_interpol",0
"YEM",1884,679,"Yemen","v2x_regime_amb_interpol",0
"ZAF",1884,560,"South Africa","v2x_regime_amb_interpol",0
"ZMB",1884,551,"Zambia","v2x_regime_amb_interpol",0
"ZWE",1884,552,"Zimbabwe","v2x_regime_amb_interpol",0
"AFG",1885,700,"Afghanistan","v2x_regime_amb_interpol",0
"AGO",1885,540,"Angola","v2x_regime_amb_interpol",0
"ALB",1885,339,"Albania","v2x_regime_amb_interpol",0
"ARE",1885,696,"United Arab Emirates","v2x_regime_amb_interpol",0
"ARG",1885,160,"Argentina","v2x_regime_amb_interpol",0
"ARM",1885,371,"Armenia","v2x_regime_amb_interpol",0
"AUS",1885,900,"Australia","v2x_regime_amb_interpol",0
