"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","1996","1996","USD","US Dollar","0","Units",,,100.721,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","1997","1997","USD","US Dollar","0","Units",,,114.29,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","1998","1998","USD","US Dollar","0","Units",,,120.694,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","1999","1999","USD","US Dollar","0","Units",,,132.545,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","2000","2000","USD","US Dollar","0","Units",,,227.878,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","2001","2001","USD","US Dollar","0","Units",,,241.212,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","2002","2002","USD","US Dollar","0","Units",,,246.255,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","2003","2003","USD","US Dollar","0","Units",,,250.691,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","2004","2004","USD","US Dollar","0","Units",,,279.048,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","2005","2005","USD","US Dollar","0","Units",,,298.983,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","2006","2006","USD","US Dollar","0","Units",,,345.966,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","2007","2007","USD","US Dollar","0","Units",,,379.649,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","2008","2008","USD","US Dollar","0","Units",,,416.352,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","2009","2009","USD","US Dollar","0","Units",,,423.855,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","CHL","Chile","2010","2010","USD","US Dollar","0","Units",,,458.93,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","1993","1993","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","1994","1994","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","1995","1995","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","1996","1996","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","1997","1997","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","1998","1998","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","1999","1999","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","2000","2000","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","2001","2001","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","2002","2002","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","2003","2003","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","2004","2004","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","2005","2005","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","2006","2006","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","2007","2007","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","2008","2008","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","2009","2009","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","EST","Estonia","2010","2010","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","1995","1995","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","1996","1996","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","1997","1997","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","1998","1998","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","1999","1999","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2000","2000","USD","US Dollar","0","Units",,,279.805,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2001","2001","USD","US Dollar","0","Units",,,120.387,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2002","2002","USD","US Dollar","0","Units",,,136.609,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2003","2003","USD","US Dollar","0","Units",,,97.779,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2004","2004","USD","US Dollar","0","Units",,,70.366,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2005","2005","USD","US Dollar","0","Units",,,76.126,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2006","2006","USD","US Dollar","0","Units",,,54.529,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2007","2007","USD","US Dollar","0","Units",,,50.109,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2008","2008","USD","US Dollar","0","Units",,,139.19,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2009","2009","USD","US Dollar","0","Units",,,68.289,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","ISR","Israel","2010","2010","USD","US Dollar","0","Units",,,78.39,,
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SVN","Slovenia","1995","1995","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SVN","Slovenia","1996","1996","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SVN","Slovenia","1997","1997","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SVN","Slovenia","1998","1998","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SVN","Slovenia","1999","1999","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SVN","Slovenia","2000","2000","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SVN","Slovenia","2001","2001","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SVN","Slovenia","2002","2002","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SVN","Slovenia","2003","2003","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SVN","Slovenia","2004","2004","USD","US Dollar","0","Units",,,,"a","Data do not exist"
"20","Mandatory private","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","SVN","Slovenia","2005","2005","USD","US Dollar","0","Units",,,,"a","Data do not exist"
