"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2001","2001","USD","US Dollar","0","Units",,,332.505,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2002","2002","USD","US Dollar","0","Units",,,366.619,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2003","2003","USD","US Dollar","0","Units",,,377.652,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2004","2004","USD","US Dollar","0","Units",,,416.961,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2005","2005","USD","US Dollar","0","Units",,,450.868,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2006","2006","USD","US Dollar","0","Units",,,492.496,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2007","2007","USD","US Dollar","0","Units",,,495.288,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2008","2008","USD","US Dollar","0","Units",,,525.569,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2009","2009","USD","US Dollar","0","Units",,,513.715,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2010","2010","USD","US Dollar","0","Units",,,507.12,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2011","2011","USD","US Dollar","0","Units",,,532.722,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2012","2012","USD","US Dollar","0","Units",,,523.525,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2013","2013","USD","US Dollar","0","Units",,,558.956,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2014","2014","USD","US Dollar","0","Units",,,580.682,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2015","2015","USD","US Dollar","0","Units",,,688.224,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2016","2016","USD","US Dollar","0","Units",,,728.251,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","PRT","Portugal","2017","2017","USD","US Dollar","0","Units",,,836.609,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1985","1985","USD","US Dollar","0","Units",,,329.709,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1986","1986","USD","US Dollar","0","Units",,,93.787,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1987","1987","USD","US Dollar","0","Units",,,97.486,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1988","1988","USD","US Dollar","0","Units",,,104.061,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1989","1989","USD","US Dollar","0","Units",,,112.969,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1990","1990","USD","US Dollar","0","Units",,,425.264,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1991","1991","USD","US Dollar","0","Units",,,448.491,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1992","1992","USD","US Dollar","0","Units",,,465.334,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1993","1993","USD","US Dollar","0","Units",,,471.494,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1994","1994","USD","US Dollar","0","Units",,,477.781,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1995","1995","USD","US Dollar","0","Units",,,486.424,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1996","1996","USD","US Dollar","0","Units",,,487.271,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1997","1997","USD","US Dollar","0","Units",,,495.932,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1998","1998","USD","US Dollar","0","Units",,,510.757,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","1999","1999","USD","US Dollar","0","Units",,,556.643,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2000","2000","USD","US Dollar","0","Units",,,617.917,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2001","2001","USD","US Dollar","0","Units",,,603.641,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2002","2002","USD","US Dollar","0","Units",,,620.908,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2003","2003","USD","US Dollar","0","Units",,,641.296,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2004","2004","USD","US Dollar","0","Units",,,672.468,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2005","2005","USD","US Dollar","0","Units",,,693.219,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2006","2006","USD","US Dollar","0","Units",,,743.445,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2007","2007","USD","US Dollar","0","Units",,,804.941,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2008","2008","USD","US Dollar","0","Units",,,876.625,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2009","2009","USD","US Dollar","0","Units",,,905.37,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2010","2010","USD","US Dollar","0","Units",,,911.348,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2011","2011","USD","US Dollar","0","Units",,,960.387,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2012","2012","USD","US Dollar","0","Units",,,1002.353,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2013","2013","USD","US Dollar","0","Units",,,1059.915,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2014","2014","USD","US Dollar","0","Units",,,1070.334,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2015","2015","USD","US Dollar","0","Units",,,1112.32,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2016","2016","USD","US Dollar","0","Units",,,1153.226,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PPPH","Per head, at current prices and current PPPs, in US dollars","AUT","Austria","2017","2017","USD","US Dollar","0","Units",,,1205.487,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1985","1985","PC","Percentage","0","Units",,,4.534,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1986","1986","PC","Percentage","0","Units",,,5.013,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1987","1987","PC","Percentage","0","Units",,,5.353,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1988","1988","PC","Percentage","0","Units",,,5.395,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1989","1989","PC","Percentage","0","Units",,,5.482,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1990","1990","PC","Percentage","0","Units",,,5.628,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1991","1991","PC","Percentage","0","Units",,,5.779,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1992","1992","PC","Percentage","0","Units",,,5.814,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1993","1993","PC","Percentage","0","Units",,,6.071,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1994","1994","PC","Percentage","0","Units",,,6.229,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1995","1995","PC","Percentage","0","Units",,,6.98,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1996","1996","PC","Percentage","0","Units",,,6.887,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1997","1997","PC","Percentage","0","Units",,,6.786,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1998","1998","PC","Percentage","0","Units",,,7.453,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","1999","1999","PC","Percentage","0","Units",,,7.504,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2000","2000","PC","Percentage","0","Units",,,7.511,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2001","2001","PC","Percentage","0","Units",,,7.303,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2002","2002","PC","Percentage","0","Units",,,7.8,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2003","2003","PC","Percentage","0","Units",,,8.076,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2004","2004","PC","Percentage","0","Units",,,8.158,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2005","2005","PC","Percentage","0","Units",,,8.201,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2006","2006","PC","Percentage","0","Units",,,11.423,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2007","2007","PC","Percentage","0","Units",,,11.423,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2008","2008","PC","Percentage","0","Units",,,11.61,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2009","2009","PC","Percentage","0","Units",,,12.617,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2010","2010","PC","Percentage","0","Units",,,12.799,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2011","2011","PC","Percentage","0","Units",,,13.062,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2012","2012","PC","Percentage","0","Units",,,13.142,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2013","2013","PC","Percentage","0","Units",,,13.105,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2014","2014","PC","Percentage","0","Units",,,13.073,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2015","2015","PC","Percentage","0","Units",,,13.314,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2016","2016","PC","Percentage","0","Units",,,13.284,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2017","2017","PC","Percentage","0","Units",,,13.464,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1985","1985","PC","Percentage","0","Units",,,2.219,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1986","1986","PC","Percentage","0","Units",,,2.382,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1987","1987","PC","Percentage","0","Units",,,2.462,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1988","1988","PC","Percentage","0","Units",,,2.782,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1989","1989","PC","Percentage","0","Units",,,2.986,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1990","1990","PC","Percentage","0","Units",,,3.398,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1991","1991","PC","Percentage","0","Units",,,3.742,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1992","1992","PC","Percentage","0","Units",,,4.079,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1993","1993","PC","Percentage","0","Units",,,4.28,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1994","1994","PC","Percentage","0","Units",,,4.343,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1995","1995","PC","Percentage","0","Units",,,4.435,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1996","1996","PC","Percentage","0","Units",,,4.605,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1997","1997","PC","Percentage","0","Units",,,4.751,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1998","1998","PC","Percentage","0","Units",,,5.079,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","1999","1999","PC","Percentage","0","Units",,,4.929,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2000","2000","PC","Percentage","0","Units",,,4.974,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2001","2001","PC","Percentage","0","Units",,,5.248,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2002","2002","PC","Percentage","0","Units",,,5.359,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2003","2003","PC","Percentage","0","Units",,,5.308,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2004","2004","PC","Percentage","0","Units",,,5.427,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2005","2005","PC","Percentage","0","Units",,,5.455,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2006","2006","PC","Percentage","0","Units",,,5.478,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2007","2007","PC","Percentage","0","Units",,,5.305,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2008","2008","PC","Percentage","0","Units",,,4.576,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2009","2009","PC","Percentage","0","Units",,,5.023,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2010","2010","PC","Percentage","0","Units",,,5.263,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2011","2011","PC","Percentage","0","Units",,,5.223,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2012","2012","PC","Percentage","0","Units",,,5.396,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2013","2013","PC","Percentage","0","Units",,,5.544,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2014","2014","PC","Percentage","0","Units",,,5.698,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2015","2015","PC","Percentage","0","Units",,,6.179,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2016","2016","PC","Percentage","0","Units",,,6.162,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2017","2017","PC","Percentage","0","Units",,,7.07,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","CAN","Canada","2018","2018","PC","Percentage","0","Units",,,7.069,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1985","1985","PC","Percentage","0","Units",,,0.802,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1986","1986","PC","Percentage","0","Units",,,0.805,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1987","1987","PC","Percentage","0","Units",,,0.871,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1988","1988","PC","Percentage","0","Units",,,0.822,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1989","1989","PC","Percentage","0","Units",,,0.816,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1990","1990","PC","Percentage","0","Units",,,0.845,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1991","1991","PC","Percentage","0","Units",,,0.893,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1992","1992","PC","Percentage","0","Units",,,0.904,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1993","1993","PC","Percentage","0","Units",,,1.061,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1994","1994","PC","Percentage","0","Units",,,1.164,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1995","1995","PC","Percentage","0","Units",,,1.114,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1996","1996","PC","Percentage","0","Units",,,1.134,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1997","1997","PC","Percentage","0","Units",,,1.145,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1998","1998","PC","Percentage","0","Units",,,1.351,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","1999","1999","PC","Percentage","0","Units",,,1.407,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2000","2000","PC","Percentage","0","Units",,,1.6,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2001","2001","PC","Percentage","0","Units",,,1.702,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2002","2002","PC","Percentage","0","Units",,,1.801,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2003","2003","PC","Percentage","0","Units",,,1.813,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2004","2004","PC","Percentage","0","Units",,,1.943,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2005","2005","PC","Percentage","0","Units",,,1.984,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2006","2006","PC","Percentage","0","Units",,,1.998,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2007","2007","PC","Percentage","0","Units",,,1.927,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2008","2008","PC","Percentage","0","Units",,,1.971,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2009","2009","PC","Percentage","0","Units",,,1.94,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2010","2010","PC","Percentage","0","Units",,,1.859,,
"20_30","Private (Mandatory and Voluntary)","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","PRT","Portugal","2011","2011","PC","Percentage","0","Units",,,1.99,,
